Station,Provenance,Description,Ligne de Provenance,ID Zone arret ICAR,ID Ligne de Provenance
Saint-Lazare,"Chelles, Villiers-sur-Marne","Quais 31 et 33 :
Les quais font une longueur de 160 mètres. Ils sont organisés en deux parties. La première partie, vers la tête, est nommée ""pôle Saint-Lazare"", la suivante est nommée ""pôle Hausmann"".
En tête dans le prolongement du quai, un couloir qui conduit à l'ascenseur pour la correspondance des lignes 3, 13 et 14.
Il y a dix passages qui communiquent avec le quai 33, et donnent accès à des escaliers ou des escalators parallèles aux deux quais.
Dans le premier passage, deux escalators qui arrivent du haut, ouverture vers la queue.
Dans le deuxième passage, deux escalators montants, ouverture vers la queue, pour les correspondances des lignes 3, 13, 14 et les sorties gare Saint Lazare et rue du Havre.
Dans le troisième passage, deux escalators montants, ouverture vers la queue, pour les correspondances des lignes 3, 13, 14 et les sorties gare Saint Lazare et rue du Havre.
Dans le quatrième passage, des téléphones. A partir de là, commence le pôle Haussemann.
Dans le cinquième passage, un escalator montant et à sa gauche un triple escalier montant, ouverture vers la tête, pour les lignes 12, 9, le RER A et les sorties rue de Berry, saint Lazare, Mogador et les grands magasins.
Dans le sixième passage, deux escalators montants, ouverture vers la tête, pour les lignes 12, 9, le RER A et les sorties rue de Berry, saint Lazare, Mogador et les grands magasins.
Dans le septième passage, deux escalators montants, ouverture vers la tête, pour les lignes 12, 9, le RER A et les sorties rue de Berry, saint Lazare, Mogador et les grands magasins.
Dans le huitième passage, un escalier montant, ouverture vers la tête, sortie de secours. A ce niveau se trouve l'arrêt des trains courts.En retrait, une dizaine de mètres plus loin, un ascenseur, ouverture face à la voie,, pour les correspondances des lignes 12, 9, le RER A et les sorties rue de Berry, saint Lazare, Mogador et les grands magasins.
Dans le neuvième passage, des téléphones.
Dans le dixième passage, deux escalators qui arrivent du haut, ouverture vers la queue.

Quais 32 et 34 :
Les quais font une longueur de 160 mètres. Ils sont organisés en deux parties. La première partie, vers la tête, est nommée ""pôle Saint-Lazare"", la suivante est nommée ""pôle Hausmann"".
En tête dans le prolongement du quai, un couloir qui conduit à l'ascenseur pour la correspondance des lignes 3, 13 et 14.
Il y a treize passages qui communiquent avec le quai 32, et donnent accès à des escaliers ou des escalators parallèles aux deux quais.
Dans le premier passage, deux escalators qui arrivent du haut, ouverture vers la queue.
Dans le deuxième passage, deux escalators montants, ouverture vers la queue, pour les correspondances des lignes 3, 13, 14, et les sorties gare Saint-Lazare et rue du Havre.
Dans le troisième passage, deux escalators montants, ouverture vers la queue, pour la correspondance des lignes 3, 13, 14 et les sorties gare Saint-Lazare et rue du Havre.
Entre le troisième et le quatrième passage se trouve l'arrêt des trains courts.
Dans le quatrième passage, un escalier montant, ouverture vers la queue, pour la correspondance des lignes 3, 13, 14 et les sorties gare Saint-Lazare et rue du Havre. A partir de là commence le pôle Haussemann.
Dans le cinquième passage, deux escalators montants, ouverture vers la tête, pour les lignes 12, 9, le RER A et les sorties.
Dans le sixième passage, deux escalators montants, ouverture vers la tête pour des sorties.
Dans le septième passage, deux escalators qui arrive du haut, ouverture vers la queue.
Entre le septième et le huitième passage, une borne d'appel.
Dans le huitième passage, deux escalators montants, ouverture vers la tête, pour les lignes 12, 9, le RER A et les sorties.
Dans le neuvième passage, des téléphones.
Dans le dixième passage, un ascenseur, ouverture face à la voie, pour les correspondances des lignes 12, 9, le RER A et les sorties rue de Berry, saint Lazare, Mogador et les grands magasins.
Dans le onzième passage, deux escalators montants, ouverture vers la tête, pour les correspondances des lignes 12, 9, le RER A et les sorties rue de Berry, saint Lazare, Mogador et les grands magasins.
Dans le douzième passage, un escalier montant, ouverture vers la queue, pour les sorties.
Dans le dernier passage, des téléphones.",E,462374,C01729
Saint-Mandé,Château de Vincennes,"En tête, dans le prolongement du quai, un couloir suivi d'un escalier montant pour les sorties avenue Joffre, avenue du général de Gaule et les bus 86 et 325.
En queue, dans le prolongement du quai, un couloir suivi d'un escalier montant pour les sorties rue du Parc, place de la Prévoyance.",1,47247,C01371
Saint-Mandé,La Défense Grande Arche,"En tête, dans le prolongement du quai, un couloir suivi d'un escalier montant pour les sorties rue du Parc, place de la Prévoyance.
Au deuxième tiers, une porte battante pour la sortie avenue Joffre.
En queue, dans le prolongement du quai, un couloir suivi d'un escalier montant pour la sortie avenue du général de Gaule et les bus 86 et 325.",1,47247,C01371
Saint-Marcel,Bobigny,"En queue, dans le prolongement du quai, un escalier montant pour les sorties boulevard de lâ€™HÃ´pital, hÃ´pital de la SalpÃªtriÃ¨re, rue des Wallons.",5,44875,C01375
Saint-Marcel,Place d'Italie,"En tÃªte, dans le prolongement du quai, un escalier montant pour les sorties boulevard de lâ€™HÃ´pital, hÃ´pital de la SalpÃªtriÃ¨re, rue des Wallons.",5,44875,C01375
Saint-Michel,Porte de Clignancourt,"En tête, parallèlement au quai, un ascenseur pour la sortie.
En tête, un couloir, orienté vers 2 H, pour la sortie.
En queue, un escalator montant, parallèle au quai, ouvert vers la tête, pour le RER B, le RER C et les sorties.
En queue, au-delà du dernier wagon, un double escalier montant, perpendiculaire au quai, pour le RER B, le RER C et les sorties.
Note : En allant vers la tête, le quai est en courbe vers la gauche.
Avertissement : La rame est plus courte que le quai.",4,53509,C01374
Saint-Michel,Bagneux - Lucie Aubrac,"En tête, au-delà du premier wagon, un double escalier montant perpendiculaire au quai pour le RER B, le RER C et les sorties.
En tête, un escalator montant, parallèle au quai, ouvert vers la queue, pour le RER B, le RER C et les sorties.
En queue, orienté vers 4 H, en regardant la tête, un couloir pour la sortie.
En queue, parallèlement au quai, un ascenseur pour la sortie.
Note : En allant vers la tête, le quai est en courbe vers la droite.",4,53509,C01374
Saint-Michel Notre Dame,"Bourg-la-Reine, Robinson, St-Rémy-lès-Chevreuse","Dans le mur, des arches perpendiculaires au quai, permettent de rejoindre les correspondances.
En tête, une arche permet de rejoindre directement le quai en direction de Bourg-la-Reine et sur la droite un escalator et un triple escalier montants, ouverts vers la tête, pour une sortie.
Au premier tiers, deux arches permettent de rejoindre directement le quai en direction de Bourg-la-Reine, et sur la droite un escalator et un triple escalier montants, ouverts vers la tête, pour la correspondance du RER C et les sorties.
Au milieu, une arche permet de rejoindre directement le quai en direction de Bourg-la-Reine.
Au deuxième tiers, trois arches permettent de rejoindre directement le quai en direction de Bourg-la'Reine. Au milieu du passage sur le mur de gauche, un ascenseur pour la sortie.
Au troisième tiers, trois arches aboutissent dans un hall qui se présente comme suit :
**
A 9 H, en allant de la gauche vers la droite, un escalator montant, un triple escalier montant pour le RER C, et un escalator qui arrive du haut, ouverts vers la queue.
A 12 H, trois arches pour rejoindre le quai en direction de Bourg-la-Reine.
A 3 H, en allant de la gauche vers la droite, un escalator qui arrive du haut, un quadruple escalier montant et un escalator montant, ouverts vers la tête pour la ligne 10.
**
Note : Le quai est étroit.",B,44877,C01743
Saint-Michel Notre Dame,"Aulnay-sous-Bois, Aéroport Charles de Gaulle, Mitry-Claye","Dans le mur, des arches perpendiculaires au quai, permettent de rejoindre les correspondances.
Dans le premier tiers, trois arches aboutissent dans un hall qui se présente comme suit :
**
A 9 H, en allant de la gauche vers la droite un escalator qui arrive du haut, un quadruple escalier montant, un escalator montant ouverts vers la queue, pour la ligne 10.
A 12 H, trois arches permettent de rejoindre le quai en direction de Aulnay-sous-Bois.
A 3 H, en allant de la gauche vers la droite, un escalator montant, un triple escalier montant pour le RER C et les sorties, un escalator qui arrive du haut, ouverts vers la tête.
**
Au deuxième tiers, trois arches permettent de rejoindre directement le quai en direction de Aulnay-sous-Bois. Au milieu du passage sur le mur de droite, un ascenseur pour la sortie.
Au milieu, une arche permet de rejoindre directement le quai en direction de Aulnay-sous-Bois.
Au troisième tiers, deux arches permettent de rejoindre directement le quai en direction de Aulnay-sous-Bois. Sur la gauche, un escalator et un triple escalier montants, ouverts vers la queue, pour le RER C et les sorties.
En queue, une arche permet de rejoindre directement le quai en direction de Aulnay-sous-Bois. Sur la gauche un escalator et un triple escalier montants, ouverts vers la queue, pour la sortie.
Note : Le quai est étroit.",B,44877,C01743
Saint-Michel Notre Dame,"Champ de Mars, Pontoise, Versailles-rive gauche, St-Quentin","Le quai est divisé en 8 repères. Les trains courts s'arrêtent entre les repères 1 et 4.
Entre les repères 3 et 6, le quai s'élargit. A cet endroit, il présente un décrochement, séparé du quai par des gros piliers. Contre ces piliers, il y a des escaliers parallèles au quai.
Note : les trains roulent de la droite vers la gauche.
Note : lorsqu'on se dirige vers la queue, le quai est en courbe vers la droite.
En tête, dans le prolongement du quai, un escalier montant vers la sortie Petit Pont Notre Dame.
En tête et au début du premier tiers, un couloir perpendiculaire au quai, passage interdit.
A la fin du premier tiers, à l'endroit où le quai s'élargit, au niveau du repère 3, un double escalier descendant, parallèle au quai, ouverture vers la queue, pour le RER B et la ligne 10.
Au milieu, contre les piliers, au niveau du repère 4, un escalier montant, parallèle au quai, ouverture vers la tête, pour la sortie Saint Michel.
Au début du deuxième tiers, au niveau du repère 5, contre les piliers, un escalier montant, parallèle au quai, ouverture vers la tête, pour la correspondance de la ligne 4, (Saint Michel).
Le décrochement continue encore quelques mètres et ensuite le quai devient très étroit.
Au deuxième tiers, au niveau du repère 6, un couloir perpendiculaire au quai, passage interdit.
A la fin du deuxième tiers, après le repère 7, des composteurs, parallèles au quai, obliques vers 1 H, pour la sortie quai des Grands Augustins.",C,44877,C01727
Saint-Michel Notre Dame,"Choisy-le-Roi, Massy-Palaiseau, Dourdan, St-Martin d'Etampes, Versailles chantiers","Le quai est séparé en 8 repères entre la tête et la queue. Les trains courts s'arrêtent entre les repères 3 et 6.
En tête, au niveau du repère 1, des composteurs parallèles au quai, orientés vers 11 H, pour entrer sur le quai et pour la sortie quai des Grands Augustins.
Au premier tiers, au niveau des repères 2 et 3, quatre séries de composteurs, perpendiculaires au quai, pour entrer sur le quai et pour la ligne 4 et les sorties.
On va avoir après un point d'information sur la droite et à gauche des piliers qui longent le quai à 1 mètre du bord.
Au milieu, entre le repère 4 et 5, un couloir perpendiculaire au quai, passage interdit.
Au deuxième tiers, au niveau du repère 6, un triple escalier descendant, perpendiculaire au quai, pour le RER B et la ligne 10.
En queue, dans le prolongement du quai, un escalier montant pour la sortie Petit Pont Notre Dame.",C,44877,C01727
Saint-Paul Le Marais,Château de Vincennes,"En tête, un escalier montant pour les sorties rue de Rivoli, rue Saint Antoine, rue Prévôt, rue Pavée.",1,44881,C01371
Saint-Paul Le Marais,La Défense Grande Arche,"Au deuxième tiers, une porte battante, parallèle au quai pour les sorties rue de Rivoli, rue Saint Antoine, rue Prévôt, rue Pavée par l'escalator.
En queue, un escalier montant pour la sortie rue de Rivoli, rue Saint Antoine, rue Prévôt, rue Pavée par l'escalier.",1,44881,C01371
Saint-Philippe du Roule,Mairie de Montreuil,"En queue, dans le prolongement du quai, un escalier montant pour les sorties rue de la boétie, avenue Franklin d'Roosevelt et place Chassaigne Goyon.",9,50635,C01379
Saint-Philippe du Roule,Pont de Sèvres,"En tête, dans le prolongement du quai, un court couloir suivi d'un escalier montant pour les sorties rue de la boétie, avenue Franklin d'Roosevelt et place Chassaigne Goyon.",9,50635,C01379
Saint-Placide,Porte de Clignancourt,"En tÃªte, dans le prolongement le quai est sÃ©parÃ© en deux par une grille avec, contre la voie, des portes battantes pour les sorties rue de Rennes, rue Notre-Dame des Champs, rue de Vaugirard et contre le mur, mais un peu plus avancÃ© sur le quai, des composteurs ouverts vers la queue.
Au premier tiers, des portes battantes pour les sorties rue de Rennes et rue Saint-Placide par l'escalator.",4,44885,C01374
Saint-Placide,Bagneux - Lucie Aubrac,"En queue, dans le prolongement le quai est sÃ©parÃ© en deux par une grille avec, contre la voie, des portes battantes pour les sorties rue de Rennes, rue Notre-Dame des Champs, rue de Vaugirard, rue Saint-Placide et contre le mur, mais un peu plus avancÃ© sur le quai, des composteurs ouverts vers la tÃªte.",4,44885,C01374
Saint-Sébastien - Froissart,Balard,"En queue, dans le prolongement du quai, un couloir suivi immédiatement d'un escalier montant pour les sorties rue Froissart, le musée Picasso, rue Saint-Sébastien.",8,45208,C01378
